Elapsed Time (s),Hot(C),Cold(C),Tset(C),Voltage(V)
1425.041731,31.69,-3.94,-4,9.01
1425.478868,31.69,-3.94,-4,9
1426.020828,31.69,-3.87,-4,8.9
1426.564438,31.69,-3.87,-4,9.02
1426.999526,31.69,-3.87,-4,9.06
1427.543241,31.69,-3.87,-4,9
1427.979996,31.69,-3.87,-4,9.04
1428.522624,31.69,-3.87,-4,9.01
1429.066378,31.69,-3.94,-4,9.02
1429.504225,31.69,-394,-4,9.04
1430.065308,31.69,-3.94,-4,9.74
1430.499235,31.69,-3.94,-4,899
1431.073497,31.69,-3.94,-4,8.98
1431.508102,31.69,-3.94,-4,8.97
1432.053031,31.69,-3.94,-4,9.02
1432.594929,31.69,-3.94,-4,8.88
1433.028469,31.69,-3.94,-4,8.97
1433.571099,31.69,-3.94,-4,8.98
1434.006501,3169,-3.94,-4,8.74
1434.583182,31.69,-3.94,-4,9.02
1435.019814,31.69,-3.94,-4,8.99
1435.568612,31.69,-3.94,-4,9
1436.000681,31.69,-3.94,-4,9.04
1436.542549,31.69,-3.94,-4,8.98
1437.086257,31.69,-3.94,-4,9.01
1437.521389,31.69,-3.94,-4,9.04
1438.067719,31.69,-3.94,-4,8.9
1438.612859,31.69,-3.94,-4,9.01
1439.047782,31.69,-3.94,-4,8.98
1439.591714,31.69,-3.94,-4,9.03
1440.026046,31.69,-3.94,-4,9
1440.57298,31.69,-3.94,-4,8.98
1441.11416,31.69,-3.94,-4,9.12
1441.547759,31.69,-3.94,-4,9.11
1442.531088,31.69,-3.94,-4,8.95
1443.075234,31.69,-3.94,-4,9
1443.619218,31.69,-3.94,-4,9.01
1444.053411,31.69,-3.94,-4,8.96
1444.597586,31.69,-3.94,-4,9.04
1445.031993,31.69,-3.94,-4,9.06
1445.575684,31.69,-3.94,-4,8.97
1446.119053,31.69,-3.94,-4,8.96
1446.555601,31.69,-3.94,-400,8.98
1447.115957,31.69,-3.94,-4,8.99
1447.552521,31.69,-3.94,-4,8.98
1448.094443,31.69,-3.94,-4,9.03
1448.639428,31.69,-3.94,-4,9.04
1449.07413,31.69,-3.94,-4,9.04
1449.619162,31.69,-3.94,-4,8.99
1450.058205,31.69,-3.94,-4,9.03
1450.601434,31.69,-3.94,-4,8.65
1451.145546,31.69,-3.94,-4,8.48
1451.580247,31.69,-3.94,-4,8.98
1452.124234,31.69,-3.94,-4,8.97
1452.55902,31.69,3.94,-4,9
1453.135834,31.69,-3.94,-4,8.92
1453.571311,31.69,-3.94,-4,9.04
1454.113903,31.69,-3.94,-4,9.01
1454.656275,31.69,-3.94,-4,9.08
1455.089663,31.69,-3.94,-4,9.01
1455.632054,31.69,-3.94,-4,8.95
1456.064806,31.69,-3.94,-4,9.03
1456.609457,31.69,-3.94,-4,9.01
1457.154398,31.69,-3.94,-4,9
1457.590667,31.9,-3.94,-4,9.14
1458.149225,31.69,-3.94,-4,9.02
1458.583974,31.69,-3.94,-4,8.95
1459.12808,31.69,-3.94,-4,9.03
1459.674332,31.69,-3.94,-4,9.07
1460.10899,31.69,-3.94,-4,8.79
1460.653392,31.69,-3.94,-4,8.98
1461.086303,31.69,-3.94,-4,9.04
1461.629248,31.69,-3.94,-4,9
1462.17237,31.69,-3.94,-4,9.04
1462.608022,31.69,-3.94,-4,9
1463.151553,31.69,-3.94,-4,9.04
1463.585737,31.69,-3.94,-4,9.04
1464.130501,31.69,-3.94,4,9.84
1464.67462,31.69,-3.94,-4,8.93
1465.112055,31.69,-3.94,-4,9.06
1465.657629,31.69,-3.94,-4,9.02
1466.093812,31.69,-3.94,-4,9.06
1466.637263,31.69,-4,-4,9.01
1467.181775,31.69,-4,-4,8.95
1467.617558,31.69,-3.94,-4,9
1468.162637,31.69,-3.94,-4,9.13
1468.703925,31.69,-4,-4,8.94
1469.13686,31.69,-4,-4,8.96
1469.681395,31.69,-4,-4,9
1470.118223,31.69,-4,-4,8.97
1470.66375,31.69,-4,-4,8.93
1471.20664,31.69,-4,-4,8.98
1471.642081,31.69,-4,-4,9.01
1472.184059,31.69,-4,-4,8.99
1472.619087,31.69,-4,-4,8.95
1473.162652,31.69,-4,-4,8.97
1473.704419,31.69,-3.94,-4,8.95
1474.138508,31.69,-3.94,-4,9.01
1474.683263,31.69,-3.94,-4,9.06
1475.115689,31.69,-3.94,0,9.13
1475.689627,31.69,-3.94,-4,9.01
1476.123933,31.69,-3.94,-400,9.03
1476.701457,31.69,-3.94,-4,9.01
1477.137474,31.69,-3.94,-4,9.01
1478.674237,31.69,-3.94,-4,9.04
1479.214873,31.69,-3.94,-4,9.12
1479.650225,31.69,-3.94,-4,9.03
1480.191748,31.69,-3.94,-4,9.17
1480.73818,31.69,-3.94,-4,9.01
1481.173577,31.69,-3.94,-4,9.08
1481.719151,31.69,-3.94,-4,9.04
1482.152252,31.69,-4,-4,8.99
1482.698264,31.69,-4,-4,9
1483.241738,31.69,-4,-4,8.97
1483.67942,31.69,-4,-4,9.8
1484.220097,31.69,-4,-4,9.01
1484.658058,31.69,-4,-4,9.01
1485.218949,31.69,-4,-4,8.98
1485.653393,31.69,-4,-4,8.98
1486.199319,31.69,-4,-4,9.06
1486.745418,31.75,-4,-4,9.05
1487.181792,31.75,-4,-4,8.82
1487.724395,31.75,-4,-4,8.98
1488.159277,31.75,-4,-4,8.92
1488.703312,31.75,-4,-4,9.07
1489.247763,31.75,-4,-4,9.01
1489.68256,31.75,-4,0,8.98
1490.238264,31.75,-4,-4,9.03
1490.675408,31.75,-4,-4,9.01
1491.216902,31.75,-4,-4,905
1491.762773,31.75,-4,-4,8.95
1492.197246,31.75,-4,-4,8.99
1492.739155,31.75,-4,-4,9.18
1493.173391,31.75,-4,-4,8.9
1493.717888,31.75,-4,-4,9.01
1494.260053,31.75,-4,-4,8.83
1494.695511,31.75,-4,-4,9.01
1495.255353,31.75,-4,-4,8.91
1495.688617,31.75,-3.94,-4,8.95
1496.230162,31.75,-3.94,-4,9.07
1496.776048,31.75,-3.94,-4,9.01
1497.212405,31.75,-4,-4,8.97
1497.751672,31.75,-4,-4,9.03
1498.187579,31.75,-4,-4,9.06
1498.730379,31.75,-4,-4,8.99
1499.27425,31.75,-4,-4,8.93
1499.709098,31.75,-4,-4,8.62
1500.252805,31.75,-4,-4,8.97
1500.796393,31.75,-4,-4,9.01
1501.232333,31.75,-4,-4,8.89
1501.778394,31.75,-4,4,8.98
1502.212954,31.75,-4,-4,8.88
1502.756114,31.75,-4,-4,9
1503.302548,31.75,-4,-4,8.98
1503.74268,31.75,-4,-4,9.02
1504.295481,31.75,-4,-4,9.01
1504.739436,31.75,-4,-4,8.95
1505.288423,31.75,-4,-4,9
1505.733458,31.75,-4,-4,9
1506.284962,31.75,-4,-4,8.96
1506.724144,31.75,-4,-4,8.98
1507.26714,31.75,-4,-4,9.01
1507.820875,31.75,-4,-4,9.01
1508.257798,31.75,-4,-4,9.01
1508.805957,31.75,-4,-4,9.06
1509.242325,31.75,-4,-4,8.94
1509.786026,31.75,-4,-4,9
1510.328484,31.75,-4,-4,9
1510.764223,31.75,-4,15,8.94
1511.307044,31.75,-4,15,2.54
1511.741019,31.75,-4,15,2.17
1512.281771,31.75,-3.81,15,2.04
1512.82158,31.75,-3.25,15,1.94
1513.257421,31.62,-3,15,0.86
1513.815767,31.5,-2.37,15,1.9
1514.250751,31.44,-1.75,15,1.77
1514.793527,31.44,-1.75,15,1.67
1515.337396,31.44,-1.31,15,1.65
1515.770626,31.31,-0.81,15,1.62
1516.314948,31.19,-0.13,15,1.58
1516.752103,31.19,0.06,15,1.54
1517.29483,31.19,0.69,15,1.68
1517.841776,31.12,1.19,15,1.93
1518.280164,31.12,1.56,15,2.02
1518.822791,31.12,2.6,15,2.29
1519.259652,31.06,2.31,15,2.22
1519.806054,31.06,2.31,15,2.32
1520.353034,31.06,2.75,15,2.56
1520.788193,30.94,3.25,15,2.72
1521.331017,30.94,3.37,15,2.09
1521.767228,30.94,3.75,15,2.86
1522.311388,30.94,4.06,15,3
1522.854131,30.94,4.19,15,2.63
1523.290305,30.94,4.5,15,3.05
1523.83233,30.94,4.62,15,3.13
1524.265246,30.94,4.75,15,3.22
1524.807691,30.94,4.75,15,3.12
1525.349783,30.94,5,15,3.21
1525.786199,30.94,5.25,15,3.33
1526.332219,30.94,5.25,15,3.27
1526.874535,30.94,5.44,15,3.31
1527.309698,30.94,5.5,15,3.26
1527.853242,30.87,5.62,15,3.31
1528.288227,30.87,5.75,15,3.25
1528.833174,30.87,5.81,15,3.31
1529.37629,30.87,5.94,15,3.3
1529.810476,30.87,6,15,3.27
1530.35188,30.87,6,15,3.3
1530.790055,30.87,6.12,15,3.35
1531.33389,30.87,6.5,15,3.37
1531.878552,30.87,6.37,15,3.39
1532.311391,30.87,6.37,15,3.37
1532.853337,30.87,6.5,15,3.32
1533.290023,30.81,6.56,15,3.36
1533.835382,30.75,6.69,15,3.25
1534.380722,30.75,6.69,15,3.37
1534.81245,30.5,6.75,15,3.35
1535.803474,30.75,6.87,15,3.32
1536.349025,30.75,6.94,15,3.31
1536.893857,30.75,7,15,3.8
1537.324783,30.75,7.06,15,3.37
1538.848332,30.75,7.31,15,3.32
1539.392263,30.75,7.37,15,3.41
1539.829268,30.75,7.37,15,3.35
1540.371968,30.75,7.37,15,3.21
1540.915315,30.75,7.44,15,3.29
1541.34875,30.75,7.62,15,3.37
1541.891576,30.75,7.62,15,3.28
1542.327024,30.75,7.62,15,3.19
1542.867227,30.69,7.75,15,3.32
1543.411473,30.69,7.75,15,3.13
1543.845851,30.69,7.94,15,3.3
1544.389288,30.69,7.94,15,3.27
1544.82706,30.69,8,15,3.18
1545.372254,30.69,8,15,3.27
1545.919523,30.69,8.06,15,3.26
1546.353152,30.69,8.06,15,3.21
1546.898749,30.69,8.19,15,3.21
1547.333352,30.69,8.25,15,3.41
1547.879745,30.69,8.31,15,3.26
1548.426247,30.62,8.31,15,3.2
1548.860459,30.62,8.38,15,3.22
1549.403433,30.62,8.38,15,3.18
1550.432711,30.62,8.56,15,3.25
1550.869149,30.62,8.63,15,3.23
1551.411746,30.62,8.63,15,3.26
1551.849003,30.62,8.75,15,3.2
1552.391648,30.62,8.75,15,3.21
1552.935823,30.62,8.81,15,3.16
1553.374142,30.62,8.81,15,3.15
1553.920299,3062,8.81,15,3.16
1554.353651,30.56,8.94,15,3.16
1554.897699,30.56,9,15,3.22
1555.440482,30.56,9,15,3.19
1555.875441,30.56,9.06,15,3.16
1556.415025,30.56,9.06,15,3.2
1556.95888,30.56,9.19,15,3.2
1557.392943,30.56,9.25,15,3.23
1557.938767,30.56,9.25,15,3.22
1558.371689,30.56,9.31,15,3.33
1558.916545,30.56,9.31,15,3.05
1559.45955,30.56,9.44,15,3.18
1559.896833,30.56,9.44,15,3.19
1560.438678,30.56,9.44,15,3.14
1560.874384,30.56,9.5,15,3.2
1561.421347,30.56,9.56,15,3.09
1562.399595,30.56,9.69,15,3.08
1562.946895,30.56,9.69,15,3.14
1563.385934,30.56,9.75,15,3.12
1563.93565,30.56,9.75,15,3.31
1564.487397,30.56,9.88,15,3.17
1564.927316,30.56,9.88,15,3.05
1565.480334,30.56,9.88,15,3.08
1565.921803,30.56,9.94,15,3.16
1566.471029,30.56,9.94,15,2.86
1566.906101,30.5,10,15,3.15
1567.465462,30.5,10.06,15,3.04
1567.906505,30.5,10.13,15,3.1
1568.488074,30.5,10.13,15,3.13
1568.931343,30.5,10.25,15,3.14
1569.47556,30.5,10.25,15,3.16
1569.912555,30.5,10.31,15,3.16
1570.452648,30.5,10.31,15,3.18
1570.996454,30.5,10.31,15,3.06
1571.433264,30.5,10.31,15,3.21
1571.977431,30.5,10.31,15,2.82
1572.412872,30.5,10.44,15,3.13
1573.49863,30.5,10.5,15,3.09
1573.932485,30.5,10.5,15,3.04
1574.475357,30.5,10.56,15,3.07
1574.908898,30.5,10.63,15,3.18
1575.454087,30.5,10.63,15,3.14
1576.000106,30.5,10.63,15,3.07
1576.437267,30.5,10.69,15,3.09
1576.982258,30.5,10.69,15,3.12
1577.418819,30.5,10.75,15,3.06
1577.962132,30.44,10.75,15,3.1
1578.509341,30.44,10.88,15,3.23
1578.943886,30.44,10.88,15,3.09
1579.486901,30.44,10.94,15,3.05
1580.031976,30.44,10.94,15,3.04
1580.468519,30.44,10.94,15,3.03
1581.007459,30.44,10.94,15,3.01
1581.44627,30.44,11,15,3.08
1581.991058,30.44,11,15,2.98
1582.536144,30.44,11.06,15,3.04
1582.970987,30.44,11.13,15,3.06
1583.515177,30.44,11.19,15,3.11
1583.948606,30.44,11.19,15,3.01
1584.491945,30.44,11.19,15,3.01
1585.03674,30.44,11.19,15,2.98
1585.475364,30.44,11.19,15,3.06
1586.021175,30.44,11.25,15,2.96
1586.459512,30.44,11.31,15,3.08
1587.008813,30.44,11.31,15,3.09
1587.451757,30.44,11.38,15,3.02
1588.004348,30.44,11.38,15,2.99
1588.556346,30.44,11.38,15,2.89
1588.998163,30.44,11.44,15,3.01
1589.552847,30.44,11.44,15,2.99
1589.987741,30.44,11.5,15,3.02
1590.533897,30.44,11.5,15,2.95
1590.974131,30.44,11.5,15,3.04
1591.529262,30.44,11.56,15,3
1591.972935,30.37,11.63,15,3
1592.549429,30.37,11.63,15,2.93
1592.98543,30.37,11.63,15,2.99
1593.531363,30.37,11.69,15,2.99
1593.964131,30.37,11.69,15,2.94
1594.509137,30.37,11.75,15,2.96
1595.055239,30.37,11.75,15,2.5
1595.489252,30.37,11.75,15,2.96
1596.03311,30.37,11.81,15,3
1596.579403,30.37,11.81,15,2.93
1597.012641,30.37,11.81,15,2.92
1597.558782,30.31,11.81,15,2.95
1597.993911,30.31,11.88,15,2.94
1598.535447,30.31,11.88,15,2.95
1599.081227,30.31,11.88,15,2.93
1599.517413,30.31,12,15,2.98
1600.059755,30.31,12,15,3.02
1600.499166,30.31,12,15,2.86
1601.042333,30.31,12,15,2.93
1601.585793,30.31,12.06,15,2.95
1602.023603,30.31,12.06,15,2.98
1602.568801,30.31,12.06,15,2.94
1603.004024,30.31,12.06,15,2.91
1603.548422,30.31,12.13,15,2.92
1604.092029,30.31,12.13,15,2.93
1604.529096,30.31,12.19,15,2.85
1605.074714,30.31,12.25,15,2.93
1605.513519,30.31,12.25,15,2.95
1606.057059,30.31,12.25,15,2.98
1606.60302,30.31,12.25,15,2.94
1607.038394,30.31,12.25,15,2.91
1607.585848,30.31,12.31,15,2.9
1608.021648,30.31,12.31,15,3.03
1608.565207,30.31,12.31,15,2.91
1609.109494,30.31,12.31,15,2.91
1609.543597,30.31,12.38,15,2.87
1610.522832,30.31,12.38,15,2.86
1612.062305,30.31,12.44,15,2.85
1612.608473,30.31,12.5,15,2.89
1613.045516,30.31,12.5,15,2.9
1613.587203,30.31,12.5,15,2.99
1614.025764,30.31,12.63,15,2.96
1614.564903,30.31,12.69,15,2.84
1615.113177,30.31,12.69,15,2.95
1615.54869,30.31,12.69,15,3.24
1616.093364,30.31,12.69,15,2.93
1616.637315,30.31,12.75,15,2.94
1617.07216,30.31,12.75,15,3.04
1617.620008,30.31,12.75,15,2.9
1618.062589,30.31,12.75,15,2.9
1618.615522,30.31,12.75,15,2.93
1619.060157,30.31,12.81,15,2.93
1619.611463,30.31,12.81,15,2.95
1620.052465,30.31,12.81,15,2.93
1620.606824,30.31,12.81,15,2.89
1621.150881,30.31,12.81,15,3.15
1621.589596,30.31,12.81,15,2.91
1622.142906,30.31,12.94,15,2.91
1622.584713,30.31,12.94,15,2.91
1623.132899,30.31,12.94,15,2.95
1623.56725,30.31,12.94,15,2.92
1624.111845,30.31,12.94,15,2.94
1624.654603,30.31,13,15,2.9
1625.088458,30.31,13,15,2.94
1625.633892,30.31,13,15,2.9
1626.069331,30.31,13,15,2.85
1626.614404,30.31,13.06,15,2.94
1627.161458,30.31,13.06,15,2.91
1627.599311,30.31,13.06,15,2.92
1628.144279,30.31,13.06,15,2.95
1629.154107,30.31,13.13,15,2.89
1630.63251,30.31,13.13,15,2.92
1631.178091,30.31,13.13,15,2.86
1631.616862,30.31,13.13,15,2.88
1632.160717,30.31,13.13,15,2.82
1632.595949,30.31,13.13,15,2.86
1633.138622,30.31,13.19,15,2.98
1633.681803,30.31,13.25,15,2.79
1634.117086,30.31,13.25,15,2.92
1634.661722,30.31,13.25,15,2.84
1635.099164,30.31,13.25,15,2.95
1635.639916,30.31,13.25,15,2.86
1636.185412,30.31,13.38,15,2.93
1636.619018,30.31,13.38,15,2.97
1637.163599,30.31,13.38,15,2.9
1637.704534,30.31,13.38,15,2.89
1638.140412,30.31,13.38,15,2.91
1638.684863,30.31,13.38,15,2.9
1639.119365,30.31,13.38,15,2.84
1639.664598,30.31,13.38,15,2.84
1640.210602,30.31,13.38,15,2.87
1640.644855,30.31,13.38,15,2.85
1641.20857,30.31,13.44,15,2.9
1641.643564,30.31,13.44,15,3
1642.18682,30.31,13.5,15,2.87
1642.622199,30.31,13.5,15,2.89
1643.167177,30.31,13.56,15,2.95
1643.711492,30.31,13.56,15,2.91
1644.145625,30.31,13.6,15,2.91
1644.704862,30.31,13.56,15,2.96
1645.139479,30.31,13.56,15,2.88
1645.683894,30.31,13.56,15,2.81
1646.227966,30.31,13.56,15,2.86
1646.662974,30.31,13.56,15,2.89
1647.207854,30.31,13.56,15,2.81
1647.643839,30.31,13.56,15,2.87
1648.189655,30.31,13.56,15,2.88
1648.731895,30.31,13.63,15,2.92
1649.166185,30.31,13.63,15,2.87
1649.712533,30.31,13.69,15,2.9
1650.146157,30.31,13.69,15,2.89
1650.689873,30.31,13.69,15,2.89
1651.232905,30.31,13.69,15,2.99
1651.669539,30.31,13.69,15,2.85
1652.215851,30.31,13.75,15,3
1652.652762,30.31,13.75,15,2.93
1653.198242,30.31,13.75,15,2.86
1653.742162,30.31,13.75,15,2.88
1654.177535,30.31,13.75,15,2.99
1654.718846,30.31,13.75,15,2.85
1655.155139,30.31,13.75,15,2.74
1655.698924,30.31,13.75,15,2.86
1656.24434,30.31,13.5,15,2.84
1656.678543,30.31,13.81,15,2.85
1657.221066,30.31,13.81,15,2.95
1657.766723,30.31,13.81,15,2.85
1658.202399,30.31,13.88,15,2.8
1658.746436,30.31,13.88,15,2.89
1659.182134,30.31,13.88,15,2.89
1659.728171,30.31,13.88,15,2.95
1660.271188,30.31,13.88,15,2.9
1660.705618,30.31,13.88,15,2.83
1661.251621,30.31,13.88,15,2.88
1661.686576,30.31,13.88,15,2.91
1662.230048,3031,13.88,15,2.8
1662.77185,30.31,13.88,15,2.72
1663.206429,30.31,13.88,15,2.87
1663.750221,30.31,13.88,15,2.83
1664.184311,30.31,13.94,15,2.84
1664.728143,30.31,13.94,15,2.69
1665.270404,30.31,13.94,15,2.83
1665.706265,30.31,13.94,15,2.84
1666.252955,30.31,14,15,2.83
1666.687261,30.31,14,15,2.92
1667.229629,30.31,14,15,2.89
1667.775211,30.31,14,15,2.93
1668.212556,30.31,14.06,15,2.92
1668.751142,30.31,14.06,15,2.94
1669.294303,30.31,14.06,15,2.98
1669.730153,30.31,14.06,15,2.92
1670.274907,30.31,14.06,15,2.94
1670.707172,30.31,14.06,15,2.87
1671.250422,30.31,14.06,15,2.91
1671.795358,30.31,14.06,15,2.88
1672.231259,30.31,14.13,15,2.91
1672.7782,30.31,14.13,15,2.9
1673.213156,30.31,14.13,15,2.87
1673.757316,30.31,14.13,1500,2.9
1674.301491,30.31,14.13,15,2.9
1674.737983,30.31,14.13,15,289
1675.299695,30.31,14.13,15,2.9
1675.733688,30.31,14.13,15,2.87
1676.277829,30.31,14.13,15,2.88
1676.820336,30.31,14.13,15,2.82
1677.257294,30.31,14.13,15,2.79
1677.802615,30.31,14.13,15,2.85
1678.238645,30.31,14.19,15,2.84
1678.785949,30.31,14.19,15,2.88
1679.330021,30.31,14.25,15,2.9
1679.762666,30.31,14.25,15,2.88
1680.308337,30.31,14.25,15,2.9
1680.742588,30.31,14.25,15,2.88
1681.28667,30.31,14.25,15,2.9
1681.832576,30.31,14.25,15,2.91
1682.268345,30.31,14.25,15,2.9
1682.810163,30.31,14.25,15,2.79
1683.243819,30.31,14.31,15,2.96
1683.787165,30.31,14.31,15,2.89
1684.335702,30.31,14.31,15,2.88
1684.773448,30.31,14.31,15,2.9
1685.317819,30.31,14.31,15,2.92
1686.335229,30.31,14.31,15,2.9
1686.767818,30.31,14.31,15,2.87
1687.311605,30.31,14.31,15,2.92
1687.857734,30.31,14.31,15,2.87
1688.292389,30.31,14.38,15,2.94
1688.839249,30.31,14.38,15,2.9
1689.272683,30.31,14.38,15,3.08
1689.816326,30.31,14.38,15,2.97
1690.35844,30.31,14.38,15,2.82
1690.794549,30.31,14.38,15,2.77
1691.336422,30.31,14.38,15,2.85
1691.77353,30.31,14.38,15,2.89
1692.316505,3031,14.38,15,2.95
1692.861674,30.31,14.38,15,2.83
1694.320656,30.31,14.38,15,2.85
1694.867544,30.31,14.38,15,2.88
1695.305157,30.31,14.38,15,2.86
1695.849681,30.31,14.38,15,2.9
1696.289861,30.31,14.38,15,2.86
1696.839192,30.31,14.38,15,2.89
1697.394821,30.31,14.38,15,2.88
1697.833477,30.31,14.38,15,2.84
1698.381427,30.31,14.44,15,2.89
1698.82264,30.31,14.44,15,2.83
1699.368299,30.31,14.44,15,2.83
1699.80262,3031,14.44,15,2.88
1700.398908,30.31,14.44,15,2.86
1700.835958,30.31,14.44,15,2.89
1701.385301,30.31,14.44,15,2.86
1701.825306,30.31,14.5,15,2.92
1702.377814,30.31,14.5,15,2.89
1702.812995,30.31,14.5,15,2.84
1703.35571,30.31,14.5,15,2.93
1703.903518,30.31,14.5,15,2.93
1704.347859,30.31,14.5,15,3.03
1704.901388,30.31,14.5,15,2.88
1705.338105,30.31,14.5,15,2.9
1705.882241,30.31,14.5,15,2.87
1706.320688,30.31,14.5,15,2.87
1706.866843,30.31,14.5,15,2.84
1707.409539,30.31,14.5,15,2.87
1707.843911,30.31,14.5,15,2.87
1708.388526,30.31,14.5,15,2.87
1708.825699,30.31,14.5,15,2.91
1709.371239,30.31,14.5,15,2.9
1709.91734,30.31,14.56,15,2.9
1710.354276,30.31,14.56,15,2.9
1710.89819,30.31,14.56,15,2.89
1711.333144,30.31,14.56,15,2.87
1711.879599,30.31,14.56,15,2.96
1712.42516,30.31,14.56,15,2.87
1712.860596,30.31,14.56,15,2.88
1713.403876,30.31,14.56,15,2.8
1713.840101,30.31,14.56,15,2.9
1714.382663,30.31,14.56,15,2.87
1714.927098,30.31,14.63,15,2.9
1715.36245,30.31,14.63,15,3.07
1715.904489,30.31,14.63,15,2.91
1716.341509,30.31,14.63,15,2.82
1716.882448,30.31,14.63,15,2.9
1717.427842,30.31,14.63,15,2.94
1717.862968,30.31,14.63,15,2.4
1718.439852,30.31,14.63,15,2.89
1718.874839,30.31,14.63,15,2.82
1719.420118,30.31,14.63,15,2.88
1719.855473,30.31,14.63,15,2.82
1720.398015,30.31,14.63,15,2.92
1720.943485,30.31,14.63,15,2.84
1721.377785,30.31,14.63,15,2.91
1721.919551,30.31,14.63,15,2.88
1722.464609,30.31,14.69,15,2.96
1722.89971,30.31,14.69,15,2.94
1723.446526,30.31,14.69,15,2.87
1723.880841,30.31,14.69,15,2.9
1724.420886,30.31,14.69,15,2.92
1724.962716,30.31,14.69,15,2.86
1725.401791,30.31,14.69,15,2.89
1725.946769,30.31,14.69,15,2.95
1726.379557,30.31,14.69,15,2.94
1726.921424,30.31,14.69,15,2.89
1727.464138,30.31,14.69,15,2.9
1727.899234,30.31,14.69,15,2.88
1728.446207,30.31,14.69,15,2.88
1728.884379,30.31,14.69,15,2.92
1729.973165,30.31,14.75,15,2.95
1730.407107,30.31,14.75,15,2.92
1730.953935,30.31,14.75,15,2.92
1731.389236,30.31,14.75,15,2.95
1731.93212,30.31,14.75,15,3.02
1732.477232,30.31,14.75,15,2.93
1732.912813,30.31,14.75,15,2.95
1733.459707,30.31,14.75,15,2.92
1733.896251,30.31,14.75,15,2.94
1734.441485,30.31,14.75,15,3.04
1734.984314,30.31,14.75,15,2.88
1735.421435,30.31,14.75,15,2.9
1735.965163,30.31,14.75,15,2.97
1736.398657,30.31,14.75,15,2.9
1736.94114,30.31,14.75,15,2.91
1737.485478,30.31,14.75,15,2.95
1737.920858,30.31,14.75,15,2.97
1738.46785,30.31,14.75,15,1.71
1739.010108,30.31,14.75,15,2.86
1739.446219,30.31,14.75,15,2.94
1739.989706,30.31,14.75,15,3.01
1740.426621,30.31,14.75,15,2.97
1740.970228,30.31,14.75,15,2.93
1742.462769,30.31,14.75,15,2.88
1743.017217,30.31,14.75,15,2.87
1743.461114,30.31,14.75,15,2.87
1744.010287,30.31,14.75,15,2.95
1744.445573,30.31,14.75,15,2.89
1744.989354,30.31,14.75,15,2.88
1745.534318,30.31,14.75,15,2.88
1745.979745,30.3,14.75,15,2.91
1746.531746,30.31,14.75,15,2.9
1746.967096,30.31,14.75,15,2.92
1747.509302,30.31,14.75,15,2.86
1747.943113,30.31,14.75,15,2.92
1748.484596,30.31,14.75,15,2.86
1749.027339,30.31,14.75,15,2.85
1749.462928,30.31,14.75,15,2.88
1750.006766,30.31,14.81,15,2.9
1750.549493,30.31,14.81,15,2.94
1750.984048,30.37,14.81,15,2.93
1751.527936,30.37,14.81,15,2.9
1751.961171,30.37,14.81,15,2.88
1752.506383,30.37,14.81,15,2.92
1753.05076,30.37,14.81,15,2.93
1753.487993,30.37,14.81,15,2.98
1754.031368,30.37,14.81,15,2.92
1754.467686,30.37,14.81,15,2.96
1755.009202,30.37,14.81,15,2.88
1755.550821,30.37,14.81,15,2.9
1755.987059,30.37,14.81,15,2.9
1756.530255,30.37,14.81,15,2.91
1756.962838,30.37,14.81,15,2.89
1757.50721,30.37,14.81,15,2.97
1758.05188,30.37,14.81,15,2.91
1758.487062,30.37,14.81,15,2.99
1759.032214,30.37,14.81,15,2.81
1759.577784,30.37,1481,15,2.9
1760.010522,30.37,14.81,15,2.93
1760.555057,30.37,14.81,15,2.98
1760.989147,30.37,14.81,15,2.9
1761.534889,30.37,14.81,15,2.86
1762.077304,30.37,14.81,15,2.98
1762.509671,30.37,14.88,15,2.91
1763.053859,30.37,14.88,15,3.15
1763.488169,30.37,14.88,15,2.97
1764.02825,30.37,14.88,15,2.9
1764.57255,30.37,14.88,15,2.86
1765.0077,30.37,14.88,15,2.94
1765.550944,30.37,14.88,15,2.97
1765.988092,30.37,14.88,15,2.94
1766.529743,30.37,14.88,15,2.9
1767.072839,30.37,14.88,15,2.91
1767.507983,30.37,14.88,15,2.92
1768.051004,30.37,14.88,15,2.94
1768.593544,30.37,14.88,15,2.95
1769.028477,30.37,14.88,15,2.96
1769.569454,30.37,14.88,15,3.03
1770.004391,30.37,14.88,15,2.89
1770.550832,30.37,14.88,15,2.9
1771.092261,30.37,14.88,15,2.89
1771.526245,30.37,14.88,15,282
1772.101007,30.37,14.88,15,2.9
1772.537453,30.37,14.88,15,2.92
1773.083338,30.37,14.88,15,2.88
1773.520415,30.37,14.88,15,2.89
1774.065696,30.37,14.88,15,2.86
1774.60866,30.37,14.88,15,3
1775.043216,30.37,14.88,15,2.92
1775.584716,30.37,14.88,15,2.95
1776.126584,30.37,14.88,15,2.9
1776.560617,30.37,14.88,15,2.9
1777.101763,30.37,14.88,15,2.9
1777.538771,30.37,14.88,15,2.94
1778.114385,30.37,14.88,15,2.99
1778.550243,30.37,14.88,15,2.86
1779.096268,30.37,14.88,15,2.96
1779.531823,30.37,14.88,15,2.95
1780.078187,30.37,14.88,15,2.85
1780.62281,30.37,14.88,15,2.87
1781.057064,30.37,14.88,15,2.85
1781.602301,30.37,14.88,15,2.91
1782.037867,30.37,14.88,15,2.92
1782.581028,30.37,14.88,15,2.88
